No,TEXT,True Label,Predicted Label
481,"Pertanyaan nya klu mau bangun untuk rakyat dibangun apa yg dibutuhkan masyarakat daerah seperti pabrik pengolahan ,,itu yg perlu karna hampir tiap daerah tidak ada pabrik pengolahan hasil bumi dan pengolahan",1,1
482,kenapa dananya gk di bagikan menyeluruh ke kota&quot; lain agar lebih maju semuanya bukanya hanya untuk satu saja,1,1
483,PEMERATAAN OTAK BUKAN PEMERATAAN  PEMBANGUNAN EMANG KALAU DI BANGUN IKN JADI MERATA ......,1,1
484,smg dgn adanya IKN pemerintah jg tdk lupa utk menambah TNI ada angkatan ke 4 atau bahkan ke 5 krna sentralitas sdh dibangun.. 😊 🇮🇩✊,0,0
485,"Setuju bg, Untuk Indonesia Sentris, Indonesia Emas 2045, Project IKN sudah sangat Tepat dimulai dari sekarang yg mana telah di eksekusi oleh Pak Jokowi dan Team. Tugas kita sebagai Generasi Muda yg katanya kritis dan punya Pandangan / bisa menggambarkan tentang masa depan yg lebih baik adalah Menentukan pilihan terhadap Pemimpin Indonesia yg tepat untuk 5-10 Tahun Kedepan agar dapat melanjutkan Visi IKN hingga selesai.",0,0
486,"Proyek tidak penting! Stupid frut kata orang Bali! Kalau mau bikin ibu kota baru atau pindah ibu kota, kayak Sukarno aja! Buat stetement &quot;bukota kita pindahkan ke Kalimantan&quot;. Titik. Dahtu pilih dah kotanya, tinggal langsung memerintah disana! cukup buat satu istana aja! Yang lain ngikutin dah! Ibarat lebah ratunya pindah yang lain pasti akan pindah! Bilang pindah ibu kota Lo masih tinggal dijakarta! Bulsit tau ngak!",1,1
487,"Presidden harus membuat banyak proyek yg menyerap twenaga kerja lokal swebanyk mungkin, banyak proyek civil work, tol, pwelabuhan, banfdara ddan yg takuleer ikn, ini sungguh usaha kras. Kalo gak, kita hampir 2 th sepi proyk saat covid kewsian itu yg ga ulu pak mahathir di awal menjabat PM Bweliau juga banyak BIKIN proyek, tol, petronas twintowwer, lrt, swepang pindah ibu kota jadi putrajaya, kuala lumpur teetap kewcil dan business centeer. Jadihal itu sangat lumrah. Pak jokowi sudah ngasih bukti bukan janji.",1,1
488,Yang penting IKN hatus produksi lokal jangan asing. Dan menumpuk hutang kepada asing<br>Mending hutang kepada lokal. <br>Dari bangsa untuk bangsa. <br>Jangan dari asing untuk bangsa gak bakal bangga yang ada di jadikan jaminan buat asing. Ujung ujungnya kalimantan jadi asing wkwkwk,0,1
489,Jangan remehkan pulau kalimantan.....!?<br>Sumber daya alam melimpah dan tidak ada patahan gempa.<br>Pembangunan indonesia sentris dan pemerataan ekonomi.<br>Memperkuat pertahanan negara yang terpusat.,1,1
490,JKT itu jg sdh tanah nya turun.sdh laut sm dgn darat.bnyak gmg bkalan tenggelam jg.kl aku bilang ya..ada bagus nya.,1,1
491,Bagi yg bnyak duit emang ekonomi nya duit .bgi kmi yg krrja serabutan ..kmi merasa dpat sehari habis se jam..barang2 mahal harga upah dan bahan baku dri pribumi gk ada harga .,0,0
492,Masalahnya kebanyakan kita tidak bisa berpikir kritis. Lebih banyak mengkritik karena mereka tidak suka dengan pribadi Pak Jokowi dan ini fakta. Karena benci mereka tidak bisa berpikir kritis. Jika sesama warga negara saja sudah saling membenci dan tidak mau bersatu jangan harap Indonesia akan jadi negara maju.,0,0
493,"Kalau dari cerita sih asik bang,, cuma Abang lupa oknum manusia di Indonesia itu kurang jujur dan serakah....mungkin kalau  ikn di bangun oleh orang yang bertanggung jawab dan jujur akan baik dan keren,, cuma Abang juga lupa banyak manusia yang memanfaatkan ikn sebagai ajang memperkaya diri....ikn dari segitiga cerita sih keren, cuma manusianya licik dan serakah yang merusak ikn...kalau mau human errornya di benahi dulu agar ikn berjalan dengan baik. Dan ibu kota yang sudah ada di benahi dulu agar menjadi contoh baik kalau Indonesia mampu membangun ibu kota, ibu kota sekarang aja masih banyak keluhan dan masih bNyK pr-nya..nnti yang ada ikn bisa tidak terawat, cuma bisa membangun saja tapi tidak merawat, itu sudah terbukti dari ibu kota sekarang...perbaiki manusianya dulu baru bangun ikn, itu lebih logis dan baik..",1,1
494,Pembangunan jawa dibandingkan luar jawa itu bagai antara langit dan bumi.,0,0
495,Bangun di pulau jawa gak buang duit. Kkau bangun di luar jawa buang duit dan gak ada gunanya gitu.,1,0
496,Yg rangking 1 di dunia adalah......<br><br>Negara terindah di dunia.....<br><br>Produsen nikel terbesar.....<br><br>Produsen sawit terbesar.....<br><br>Eksportir batubara terbesar.....<br><br>Produsen rumput laut terbesar.....,0,0
497,Ikn mantap saya bangga,1,0
498,Lanjutkan... Hidup sekali ingin lihat IKN .... dari pada cuma gini gini terus Indonesia....  IKN jossss....,0,0
499,"Makanya pak Jokowi nitipin Gibran ke Prabowo, untuk mastiin IKN tetap berjalan",0,0
500,Menatap masa depan lebih baik dari selalu berpikir negatif serta selalu pesimis apalagi utk anak2 muda Indonesia maju Indonesia IKN adalah kebanggan dan martabat Bangsa ❤❤❤,1,1
501,saya bangga nanti hutangnya makin bengkak min,1,1
502,Coba bang adu opini LIVE (face to face) sama ROCKY GERUNG soal IKN dari semua aspek &quot;INDONESIA&quot;<br>Pengen liat mana yg lebih rasional.,0,0
503,"Filsafat harus dg filsafat bos, strategi harus dg ahli strategi lagi, Filsafat lebihbke pembenaran bukan kebenaran.",0,0
504,​@@heripramudya5433 mungkin Rocky Gerung &amp; Guru gembul kali ya.,0,0
505,"kalau anies dan muahaimin jadi presiden dia ga akan lanjutin ikn, itu yang saya takutkan",1,1
506,"Indonesia dimata dunia??,  apa mesti harus ada sebuah bangunan kota gedung menjulang tinggi. Gren city ibukota negara mana mungkin? semakin maju populasi semakin banyak apartemen hotel dan perumahan gak terelak dibutuhkan . Yang pasti kawasan tanah akan dikuasai yang punya uang. Dan kenapa harus terburu buru dibangun,  disaat papua  dan kota kota lain masih jauh tertinggal. Opini saya IKN tidak salah tapi Sebaiknya IKN dibangun bertahap , karena hutang negara terus bertambah.",1,0
507,Terserah anda mau ngemeng apa bro. Setiap kebajikan itu harus ya di pikir² dulu lah. Konsekuensi nya gmna terhadap rakyat nomer 1. Ada seseorang disana kelaparan gara² pembangunan ikn ini. Bukannya tidak mendukung masyarakat terhadap pembangunan ikn. Tapi faktanya bagaimana.. kalo tidak melihat kebelakang. Ya hancur negara ni.,0,0
508,"Orang-orang disekitar gua lagi susah ekonomi cari duit ajah setengah mati karna dapet duit seratus rebu ajah sah kayak 10 rebu perak dijaman sekarang apa-apa mahal, biaya kebutuhan sehari-hari makin naek. Masa sih lebih pentingin ikn daripada benerin ekonomi negara dulu eh. Udah gitu dikorup mulu lagi sat. Terus pada lomba-lombaan jadi pemimpin supaya bisa banyak duit",1,1
509,"Masyarakat harus ikut mengawasi si biar ga ada kkn di ikn, apalagi Indonesia menjadi salah satu negara dengan tingkat korupsi tertinggi...",1,0
510,"buat orang2 yang masih berpikiran ada hal lain yang lebih urgent dari ikn, let&#39;s say kemiskinan, kesehatan, pendidikan, dll, gue yakin pemerintah ga mungkin ninggalin hal2 itu. lagian juga dah dibilang, ikn cuma pake 20% dari apbn kan, sisanya pake duit dari investasi2 yang masuk.  gue setuju banget sama kata2 ko raymond, kalo ga dimulai sekarang ya mau kapan. jadi keknya rakyat ga perlu terlalu memusingkan soal itu deh, karena rakyat juga aset bagi negara dan ga mungkin ditelantarin cuma karena ikn. this is just my opinion, cmiiw",1,1
511,"Knp harus dinarasikan : IKN hanya akan ambil 6% dr APBN, sisanya dr BUMN, BUMD dan investasi. <br>Lah, BUMN jg skrg lagi punya hutang bnyak. Kesannya hutgnya BUMN bukan hutang negara. Pdhl ya sama aja akhirnya beban negara jg. Cuma narasinya aja seakan2 BUMN itu perusahaan sendiri. Lah isinya BUMN ya ASN jg, yg korupsi ya org2 pemerintahan &amp; partai jg. Kalau saldo minus mulu, ujung2nya APBN jg yg nyubsidi",1,1
512,"Ada gak sih slot buat rakyat bisa ikut investasi melalui crowd funding? Jadinya ke depan kalau IKN beneran terwujud &amp; maju, masyarakat kita bs ikutan jdi owner saham &amp; bs ikut dpt passive income. Biar yang kaya gak taipan2 mulu. Tar ujung2nya warga kita cuma jadi babu jg",0,0
513,"Bukan cair sih kl nurut gw.....tapi BANJIR, si paling jago bisnis ternyata paling payah dlm nasionalis, sorry ko....kali ini gw ga percaya sm lo",0,0
514,Negara lain pindah ibukota kl kita membuat ibukota baru,1,1
515,"Salah, itu sudah ada kotanya bro raymond klo negara2 lain yang disebut tadi. Tapi klo dari nol from scratch gtu sangat buruk. <br><br>Lebih baik kita bangun ibukota dari kota kecil, jadi dana bisa dialokasikan yang lain.",1,1
516,"berarti presiden selanjutnya menentukan nasib ikn ya bang😢, semoga presiden selanjutnya punya mimpi dan tujuan sama kay pa Jokowi",0,1
517,"semoga video abang ini d tonton 90 % rakyat indonesia byr pd tau dan sadar kebijakan pak jokowi , <br><br>yng 10% dri tim paslon lain  nonton gk nonton  jg gk ngaruh👍👍👍",1,1
518,"IKN dilanjutka, tapi jgn jadi darurat IKN. Banyak hal yg perlu diutamakan. Gw Honorer 10 thn dan temen2 gw juga, bukan main perjuangannya, perjuangan makan buat hidup. Siswa2 gw yg pinter2 ga bisa kuliah karena biaya kuliah mahal, kebanyak waki muridnya pekerja buruh serabutan, karena tambak2 hancur karena abrasi. Jadi negara harus bijak dalam mengutamakan anggaran. Kasihani rakat kecil.",0,0
519,Pilih prabowo-gibran berarti melanjutkan semua program pak jokowi .. terimakasih bang saya jadi tau pilihan mana yang tepat,1,1
520,"The price is way too high, while the whole countries is on the line, i think if we are keep risking ourselves, our countries this far for some &#39;dream&#39; for the future, that &#39;maybe&#39; goin turned out to be good, we just gonna waste more money, and u said it urselves, its hella waste of money, and what if it fails?  Yups u guessed it right we got doomed<br><br>Welp, i guess im too pesimistic, but i do for a logical reason, hope you understand and have a nice day",0,0
521,"Bravo ka, biar warga+62 pada ngerti, <br>Maksud dari ikn ituh sendiri..",1,1
522,"Lu mending liat pembahasan IKN oleh pak Ridwan Kamil,insyaallah anda akan tau maksud tujuan nya",1,1
523,"jawab, pembangunan di indonesia sudah merata, gdp meningkat, tidak perlu muluk-muluk, yang penting realistis dan bermanfaat bagi semua",1,1
524,Proyek buang 2 uang rakyat.Memberi peluang untuk korupsi..Tidak bermanfaat bagi orang banyak .Hanya bbrp orang yang menikmati .Proyek Mercu suar.,0,0
525,IKN akan jadi contoh kota3 di Indonesia... Mudah2an menginspirasi masyarakat Indonesia,0,0
526,"Buang 2 uang. Lebih baik utk pemerataan dan keadilan,k emakmuran cv utk semuanya. pendidikan udh jelas warga kita SMP kebawah. Lebih baik pembangunan manusianya itu investasi.",1,1
527,Mending bikin kilang minyak SAMPAI STOP EKSPOR MINYAK MENTAH KE SINGAPURA. LEBIH WORTH IT BUAT KEMAJUAN INDO,0,0
528,"Ini tentang pembangunan masa depan, merubah wajah indonesia di mata dunia kita juga perlu ada satu yg bisa di banggakan dari indonesia tinggalan untuk anak cucu kita&#39; orang&quot; kiri yg gak mau melanjutkan IKN itu gimana cara pikirnya , apa cuma sebagai wajah perbandingan dengan pemerintah",1,1
529,yang g suka jokowi mau kalanguan pake kulkas 2 kanan kiri ttp aja kepanaasan. heraann,1,1
530,"sangat setuju gw, ANCAMAN PROYEK IKN saat ini adalah jika terjadi SALAH EKSEKUSI untuk keberlanjutannya. IKN adalah proyek jangka panjang, KEBERLANJUTANNYA harus sampai tuntas. to all of my BRO.....be smart. ati2 milih presiden",0,0
531,"Di 5 detik awal saya ga sepakat bang kalau bernegara itu yang di banggain adalah sebuah kawasannya baik itu IKN atau bukan. Karena kita dasar bernegara itu bukan untuk kecanggihan sebuah wilayah TAPI justru kebahagiaan warga negaranya. Di bagian kota tercanggih pun California tempat IT IT dunia berkembang, disana ga semuanya bahagia, JADI kemajuan wilayah atau objek tertentu bukan jadi tolak ukur yang harus di banggakan. Terlebih semangat pahlawan kita dahulu berkorban nyawa dan darah untuk kebebasan bangsanya, bebas dari penjajahan, kelaparan, kemiskinan, pembodohan, dan kesengsaraan. Semoga yang liat komen ini, bisa memahami maksud saya.",0,0
532,"Mohon maaf y untuk Anis,,,, capres yg tolak IKN,,,,,,no way,,,,,<br>Sorryy  yeee,,,,,,<br>sorryy.   Yeeeee,,,,,,,",1,1
533,"Nggak percaya pak Krn itu tidak penting utk saat ini. Ngapain bikin simbol yg penting simbol negara yaitu presiden nya keren jenius . Msh banyak rakyat yg miskin, kehilangan pekerjaan dan banyak perusahaan yg kolaps.  Ngapain buat ikn kalo keuangan tidak ada jgn memaksakan diri . Itu dibuat sambil jln biar tidak mangkrak yg penting mengoptimalkan kota2 biar kotanya bisa setara Jakarta.",0,0
534,"Iya aja dahhh, yg jd temen ny pemerintah mahh, klo ngomong udh paling benerrr",0,0
535,"Setuju IKN tp prioritas diturun kan. Gak mungkin anggaran cm 20% APBN, yg iya pajak yg dinaikkan 😂. anggaran utamakan u rakyat2 kecil , kebutuhan pokok, jgn timpang..msh byk rakyat yg susah.",0,0
536,"Apakah kita bangga IKN berdiri bermegah-megahan tapi kota2 lain terserap anggrannya jadi pembangunan nya teralihkan? Kalo anda setuju silahkan lanjutkan, kalo tidak berarti Anda butuh PERUBAHAN",1,1
537,IKN ini dibangun tepat waktu. Karena kalau 10 tahun belakangan atau tahu 2034. Akan menjadi dua atau tiga kali lipat harga sekarang.,1,0
538,"IKN.. well kalo jakarta udh sebobrok itu jadinya mau gamau harus pindah, yaudah, <br>Tapi.. Pembangunannya itu harus dikaji ulang, mana yang prioritas,  engga jor joran ke IKN tapi dana buat kebutuhan rakyat kepentingan rakyat ngga diperhatiin. <br>Kaji ukang IKN dana unuk pembangunan IKN sebagian buat kepentingan rakyat, <br>Kalo buat pemerataan, kenapa ngga bangun infrastruktur2 &#39;ala jakarta&#39; untuk memodernisasi kota2 yang sudah ada",1,1
539,"KALAU ADA ORG BILANG BUANG2.UANG BERARTI SEKOLAHNYA RENDAH MISKIN PENGHASILAN 2 /BLN, UANG 500 TRILYUN ITU KECIL BAGI NEGARA INDONESIA, DAMPAK I K N JUTAAN KELUARGA TAMBAH SEJAHTERA, KECUALI LU DUDUK MANIS MISKIN DIPELIHARA.",1,1
540,❤❤ mantap nak ❤anak muda yg harus optimis kita yg tua mendukung dan mendoakan❤ayo majukan NKRI dan engkaulah para pemuda pemudi yg harus memajukan ❤,1,1
541,"memang salah satu yang paling mengkhawatirkan tuh IKN ini salah/gagal eksekusi, jadi ladang KKN, dan ga dilanjutin padahal sebenernya ini proyek bagus... tapi semoga enggak dan semuanya lancar bahkan setelah ganti presiden.<br><br>setuju juga bahwa soal mempromosikan IKN juga jadi salah satu poin yang perlu kita perhatiin. ga cuma masalah IKN, sih, masalah lain pun kalau kita ngomonginnya kurang pas, ya gak bakal nyampe dengan benar ke sasaran.",0,0
542,Punya ibukota sendiri bukan warisan penjajah,0,0
543,"Yg saya lihat , Klu saya tdk salah hanya tuan takur jakarta lah yg tdk rela ikn di bangun. Yg pasti nya posisi sekarang Harga tanah wow.... Klu pindah ke ikn pasti Harga tanah turun. Cuma para juragan di jakarta , malu2 kucing.",1,0
544,Saya kagum dengan pemikiran presiden Jokowi apalagi dengan tim pemikirannya,1,1
545,Ikn juga penting untuk kemungkinan terjadi perang di masa depan😅.. yg katanya diramalkan akan melawan?😁🙏,0,1
546,saya dari jawa barat tepatnya banten.<br>saya setuju dengan pindahnya ibu kota ke kalimantan.<br>alasannya selain simbol negara.<br>ke 2 bisa mengurangi kepafatan pulau jawa<br>ke tiga pemerataan pembangunan.,0,0
547,"Kenapa Pak Jokowi terkesan pengen banget 02 yg jadi presiden selanjutnya, karna gw yakin sih Pak Jokowi sangat amat percaya sama kerjaan Pak Prabowo untuk nerusin dan mantau pembangunan IKN supaya kemungkinan gagalnya lebih kecil karna beliau2 sudah bersama cukup lama",0,0
548,"Kadang2 saya heran ada capres yg nolak terang2an dan bawa2 agama lg pendukungnya. Klo kerjanya bagus sih nggak pa pa,sampe segitunya di cuci otaknya nggak mau maju 🙏🙏🙏🤣🤣",0,0
549,"Katanya idenya udah dari pak sukarno, kenapa baru di kerjainnya pas mau habis jabatan jokowi? Knp jokowi pas awal di lantik atau janji kampanyenya ada pembanginan ikn ?",0,1
550,Deg2an pemilu bulan depan semoga yg terpilih mau melanjutkan ikn plis jangan sampe mubazir uang tau lebih tepatnya utang,0,0
551,Hutang bagaimana pak? Ini mau bangun IKN pakai hutang darimana lagi? Jaminannya apa bisa yakin IKN akan melunasi hutang negara? Ini serius nanya..,1,1
552,Udah jelas banget yg ingin gagalin ikn motor yg kuwat udah jelas PKS sama rombongan kadrun,0,0
553,"Gw heran masih aja ada orang yg komen &quot;kadrun&quot; &quot;cebong&quot; dll, menurut gw kata kata ini yang memecah persatuan indonesia, kayanya yang suka ngomong gitu merasa diri paling suci paling pinter paling benar, sungguh kebodohan yang sudah mendarah daging, juga orang yang selalu bilang itu keliatan banget korban politik. Satu lagi buat yang komen menjelekan salah satu paslon, dan mengagungkan paslon yang dia pilih sampe menghina orang lain sampe berantem gara gara hal spele, inget paslon yang lu pilih gak kenal sama lu, dan gak akan ngasih lu hadiah karena udah support dia, malah lu menumpuk dosa buat diri lu sendiri. Indonesia ini udah terlalu lama di jajah oleh kebodohan, terutana kebodohan seperti ini.",0,0
554,"Makanya Jokowi khawatir, 2 lawan presiden nya calon, bakal gagalin ikn,<br>Soalnya gk sejalan",0,1
555,"Hadeh, emang lo dibayar,, ruwet bgt pake bohong segala.",1,1
556,Mau siapapun calon PRESIDEN yg komitmen meneruskan pembangunan di indonesia utamanya &quot;IKN&quot; itulah yg bakal gw pilih.,0,1
557,"Terima kasih ,beritanya ,ulasannya ,penilaiannya ,dan harapannya ,Top banget",1,1
558,"Dan masih ada konsep cawapres yang gak setuju dengan IKN. Dari segi tujuan harus selesai, yang ditolak itu mangkraknya",1,1
559,"Gila bre, informasi yg lu berikan gk pernah gagal dan sgt2 brmnfaat, respect sllu dr gua buat masukan edukasi nya bang, smngat trs bang buat mncerdaskan kami dlm brfkir 🔥👍👏💪",0,0
560,"Budget baru turun 6.4 T  pemerintah + investasi 41.5 jadinya ~47.9 T total atau 10% dari total budget,  progress 38%?  ini serius nanya, emang salah ngitung anggaran ? atau masih pada belum dibayar paket pekerjaannya?",1,1
561,"Hey....negara Indonesia itu luas, mengapa ingin bercokol aja di p.jawa. yg tidak setuju IKN saya ragu nasionalismenya, dia adalah orang orang jawa sentris yg tidak mau indonesia maju. Soal kemampuan budget, ya hrs di upayakan soalnya kalau tidak sekarang kapan lagi.",0,0
562,Terimakasih pk Jokowi debgan ide cemerlangnya membuat peradaban baru utk kibukota negara ini kemajuan generasi kita jangan hiraukan para penyindir maju terus kami mendukung,1,0
563,"Indonesia akan menjadi Besar...<br>Seperti Amerika,Turky dan Negara Besar lain nya,, Amerika mempunyai Ibukota dua New York city dan Washington DC,,Turky ibukota nya juga dua Istanbul dan Ankara City, Kalau Kalau Negara lain ngebom Jakarta, Kalimantan Balas dendam...🇲🇨🚢🚀🚀🚀🚀🚀",1,1
564,"Indonesia... Masyarakat nya jika sudah benci seseorang, maka sebaik apapun dan sebagus apapun yang dilakukan, akan tetap buruk dimata si pembencinya!!!",1,1
565,"sebaliknya, manusia ketika sudah termakan doktrin dan fanatik kepada seseorang maka dia akan mendewa&quot;kan org itu bahkan jika sudah diberi fakta dan data  dia tidak akan terima dan ttp membelwa org yang didukungnya",1,1
566,"Jelaskan ke kita bagaimana dengan Desa dan Kota yg ada di Indonesia yang belum merata,, agar IKN terlihat bisa fair?",1,1
567,bagaimana tanggapan Abang tentang pendapat ikan yang keluar dari mulut bang Rocky Gerung,0,0
568,Yang pegang proyek dpt cuan tdk perduli uang pinjaman!!!??.,0,0
569,klau nggak ada proyek dari mana dpt duit dpt cuan ujungxkan cuma duit dari markap !!!??.,0,0
570,"HAI Bung saya dari Cilegon, anda harus buka meta, selama ini anda tau sebelum Persiden Pak Jokowi, Persiden dari  Jaman Sukarno, Suharto , SBY, dan Gusdur,Mega, belum ada yang menandingi nya dalam pemerataan membangun seluruh Wilayah di NKRI ini   Anda coba melihat Irian .sekarang seperti apa itulah yang di sebut pemerataan.saya sangat bangga punya persiden yang sangat memperhatikan Rakyat nya.",1,1
571,"Menurut saya pribadi sebagai warga indonesia dan tau tentang indonesia. Untuk saat ini pembangunan IKN kurang realistis. Mungkin kita berkaca pada negara negara arab yang membangun kota fantastis. Tapi, IKN ini kurang realistis. JIKA konteksnya untuk membuat kota Futuristik di masa depan yang taraf internasional. Menurut saya LEBIH MUDAH membangun baru daripada memperbaiki yang lama. Selain harga tanah lebih murah di lahan baru, kepemilikan tanah juga tidak se ribet di lahan yang lama. JIKA konteksnya pemerataan ekonomi, lebih masuk akal membangun ibu kota provinsi dan membuat ibu kota provinsi memiliki daya tarik tersendiri. Semua itu bagus tergantung konteks tujuannya",1,1
572,"Niatnya bagus ya ikn ini cuman eksekusi nya salah, itu ladang korupsi dan oligarki. Kenapa harus fokus ke label &quot;hal terbaik nomor satu di dunia yang Indonesia punya.&quot; Sedangkan rakyat banyak yang mati kelaparan, guru gaji rendah, sekolah banyak yang buruk fasilitas nya. APBN di tarik gede loh itu ke ikn sebagai rakyat kecil saya tidak setuju sih",0,0
573,"Tidak sedikit manusia Indonesia yang mengidamkan cara hidup jahiliyah. Sedangkan sekelas Faisal Basri sangat skeptis, apalagi masyarakat yang hidupnya dibayangi sorga neraka",0,0
574,Akhirnya saya yg tidak tahu cuma dengar&quot; isu luar yg negatif tentang IKN terima kasih infonya bro🤝,1,0
575,liat deh konten2 yg mengkritiki ikn. ikn mungkin bagus tp ada banyak ide yg lebih bagus ketimbang bikin ikn doang,0,0
576,IKN ngandelin investor ttep aja warga indonesia yg akan jdi babu d negri sendiri udh bnyak contoh d jakarta 🤦🤦,1,1
577,Di banggakan ??? Mampu bertahan berapa lama itu IKN jika terjadi Perang Dunia ke 3  dan seterusnya ??? Apa yang harus di banggakan jika MUSNAH TANPA SISA ??? Apakah Banyak Korban yg bisa di banggakan nanti ?!? 😂😂😂,1,1
578,"Kaya rayabapanya kalau cuma OLIGARKI yg ngeruk hasil bumi,,,, nyata hari ini bbm solar mahal, beras mahal, bpjs mahal, gula mahal, cari kerja susah, mobil motor masih made in luar negri semua.... Hutang negara MELEDAK.... nyata jokowir GAGAL PARAH",0,0
579,"hahahhaha  kocak. kita bicara sejarah. Sejarah mencatat, ibu kota RI pernah dipindahkan ke Yogyakarta pada 1946. Pada awal kemerdekaan Indonesia, Jakarta dipilih menjadi ibukota negara sejak 17 Agustus 1945. Pada 29 September 1945, tentara Belanda alias NICA bahkan sudah memasuki Jakarta. Soekarno menilai, tak ada kota lain yang punya identitas seperti Jakarta yang menjadi wadah tumbuhnya nasionalisme di Indonesia. Sebab, di Jakarta banyak kisah monumental bersejarah bangsa, perjuangan hingga berkibarnya Merah Putih.
<br>
<br>apakah munumen nasional tidak di pandang dunia, di pandang dunia. yang sangat jelas apa yang di kenal dari indoneisa dari negara luar adalah budayanya. klw bangun Kalimantan jadi kota Wisata tidak masalah tapi kalau ibu kota hancur paru-paru negara.<br>jangan samakan mayarakat ekonomi rendah dengan ekonomi menengah ke atas. yang di bangun bukan ibu kota tapi infrastrukturnya.  di sini membandingkan antar negara indoneisa dan negara luar tapi tidak lebih kritis di bangunnya seperti negara luar, contoh jepang bangunan anti gempa. menurut saya IKN tidak harus pindah. <br><br>bilang jawa senteris, tidak semua di pulau jawa orang jawa, banyak pendatang luar daerah jawa. <br>apakah IKN pindah di kalimanta baik? TIdak<br>apakah bermanfaat ? TIDAK<br>apakah menggaggu ekosistem Alam? IYA",0,0
580,"When someone said &quot;opini gw...&quot;, lu harus bener² cerna kata² dia dengan cara melihat secara penuh latar belakang dia, kemampuan dia untuk bersekolah, kemampuan dia untuk makan hari ini dan besok, serta kamampuan dia untuk mengakses informasi bila ia dapat mendapatkan itu semua, bagaimana mungkin dia bisa mengerti betapa pentingnya pemerataan pembangunan sekolah, pembangunan infrastruktur internet untuk di desa, yg berdampak pada kempuan sdm sehinggu sulitnya mendapat lapangan perkerjaan, <br><br>Bagaimana pun kita semua tau bahwa yg urgent-Important harus lebih di prioritaskan jika dibandingkan dengan not urget but Important,  buat orang yg menengah keatas, jelas... hal² bersifat simbolik terasa penting<br>Tapi bagi yg menengah kebawah kebutuhan untuk bertahan hidup dan membuat hidup mereka lebih baik lah yg utama, apa gunanya indonesia emas di 2045 dengan daya beli tinggi bagi segelintir orang, sedangkan masih banyak yg susah makan dan bersekolah😢<br><br><br>Tambahan:<br>Gak nyangka bakal banyak yg berkomentar<br>Mungkin sedikit meluruskan beberapa kesalahpahaman<br><br>Oke sepertinya perlu kita sepakati dlu <br>Bahwa kesejahteraan dan pendidikan adalah bagian dari keadilan sosial bagi SELURUH RAKYAT INDONESIA <br><br>ITS MEAN NO ONE LEFT BEHIND<br><br>tidak satupun, tidak satu orangpun, lalu apakah kesejahteraan  yg merata bisa diwujudkan?<br>Secara rasional jelas sulit, dan benar semuanya kembali ke pribadi masing2, &quot;jangan mental pengemis&quot; itu yg teman2 bilang<br>Tapi yg menjadi Tugas Pemerintah bukanlah memperkaya seluruh masyarakat <br>Tapi meminimalisir gap atau kesenjangan sosial <br>Jika memang mau maju<br>Yaa harus maju bersama meskipun dsri titik start yg berbeda <br>Bukan malah yg kaya makin kaya<br>Dan yg susah makin susah<br><br>Caranya?<br>Jelas paling utama adalah Pendidikan dan Kesehatan <br><br>Nah bicara tentang 2 hal ini bukan cuma tentang bangunannya<br>Tapi juga akses menuju fasilitasnya<br>Aku punya teman kuliah yg mendirikan NGO namanya Sahabat Pedalaman<br>Udah banyak banget Jembatan yg dia bangun dari hasil Crowd funding, yg tadinya sekolah musti nyebrang kali, dan musti naik perahu untuk bisa bersekolah<br>Sekarang Alhamdulillah bisa nyebrang lewat jembatan.<br><br>Apakah orang2 seperti mereka mental pengemis,?<br>Apakah mereka tidak berhak atas keadilan sosial ?<br>Apakah mereka bukan bagian dari rakyat Indonesia?<br><br>Jika pemerintah tidak menutup mata dengan keadaan mereka, harusnya pemerintah tau mana yg harus lebih di prioritaskan <br><br>Bagaimana mau maju bersama² klo pondasi pemikirannya saja di terlantarkan<br><br>Jujur aku orang yg alhamdulillah hidupnya cukup2 aja<br>Gajiku 3 sampai 4 kali umr di tempatku<br>Dan juga aku akan turut bangga dan mendukung ide pembangunan IKN<br><br>Tapi ingat kesenjangan harus diperapat<br>No One Left Behind",1,1
581,"Bener juga ya. Mereka nggak pernah ngerasain hidup susah. Aku baru kepikiran setelah baca komen ini 😅 Makasih banyak kak udah ngasih sudut pandang yang berbeda, jadi bisa buat perbandingan dan pertimbangan kedepannya.",1,1
582,"Intinya jgn brjiwa pengemis, tuhan cptan mnusia smpurna utk brusaha<br>Aneh nya bnyak msyarkat indonesia yg brmental pengemis,senengnya dberi,seneng dkasih,mkaanya gampang trgiur janji manis politisi<br>Saya miskin tp bukan mental pengemis",0,0
583,"Prespektif ini udah di jelasin pas Raymond bilang &quot;buang-buang duit ada hal isu lain yg lebih penting bos&quot; Di menit <a href=""https://www.youtube.com/watch?v=cWBsbzmlj_g&amp;t=335"">5:35</a>",1,1
584,"@@juandiariiswanto3076 mkanya klo nnton jgn stngah2..dia jg bilang stiap thun sllu muncul2 isu baru, klo gk skrang mw smpe kapan...politisi sllu mngangkat kemiskinan, pdhal dia jg gk brbuat apa2.hnya mncari suara dr mnjual kmiskinan rkyat mnjdi isu",1,1
585,"Ikn project adalah hasil musyawarah dpr yg telah ditetapkan undang2,",1,1
