komentar,label,cleaned_text,casefolding,text_tokens,stopword_removal
"Dampaknya sangat besar bagi ekonomi Indonesia,terutama aman bagi investasi &amp; Indonesia sangat strategis tidak itu juga kebijakan hilirisasi akan mendorong sektor ekonomi kita &amp; infrastruktur baik itu sarana,transportasi maupun fasilitas yang baik",0,Dampaknya sangat besar bagi ekonomi Indonesiaterutama aman bagi investasi amp Indonesia sangat strategis tidak itu juga kebijakan hilirisasi akan mendorong sektor ekonomi kita amp infrastruktur baik itu saranatransportasi maupun fasilitas yang baik,dampaknya sangat besar bagi ekonomi indonesiaterutama aman bagi investasi amp indonesia sangat strategis tidak itu juga kebijakan hilirisasi akan mendorong sektor ekonomi kita amp infrastruktur baik itu saranatransportasi maupun fasilitas yang baik,"['dampaknya', 'sangat', 'besar', 'bagi', 'ekonomi', 'indonesiaterutama', 'aman', 'bagi', 'investasi', 'amp', 'indonesia', 'sangat', 'strategis', 'tidak', 'itu', 'juga', 'kebijakan', 'hilirisasi', 'akan', 'mendorong', 'sektor', 'ekonomi', 'kita', 'amp', 'infrastruktur', 'baik', 'itu', 'saranatransportasi', 'maupun', 'fasilitas', 'yang', 'baik']",dampaknya ekonomi indonesiaterutama aman investasi amp indonesia strategis kebijakan hilirisasi mendorong sektor ekonomi amp infrastruktur saranatransportasi fasilitas
"Bang....sy ada produk utk dijual, mau gak Abang jadi Salesnya, soalnya Abang jago",1,Bangsy ada produk utk dijual mau gak Abang jadi Salesnya soalnya Abang jago,bangsy ada produk utk dijual mau gak abang jadi salesnya soalnya abang jago,"['bangsy', 'ada', 'produk', 'utk', 'dijual', 'mau', 'gak', 'abang', 'jadi', 'salesnya', 'soalnya', 'abang', 'jago']",bangsy produk utk dijual gak abang salesnya abang jago
Kalo saya setuju dengan ikn Indonesia harus punya inovasi kedepan Indonesia harus punya sistem yang hebat,1,Kalo saya setuju dengan ikn Indonesia harus punya inovasi kedepan Indonesia harus punya sistem yang hebat,kalo saya setuju dengan ikn indonesia harus punya inovasi kedepan indonesia harus punya sistem yang hebat,"['kalo', 'saya', 'setuju', 'dengan', 'ikn', 'indonesia', 'harus', 'punya', 'inovasi', 'kedepan', 'indonesia', 'harus', 'punya', 'sistem', 'yang', 'hebat']",kalo setuju ikn indonesia inovasi kedepan indonesia sistem hebat
Food Estate yang Gagal gak di Influencer Bro?,1,Food Estate yang Gagal gak Influencer Bro,food estate yang gagal gak influencer bro,"['food', 'estate', 'yang', 'gagal', 'gak', 'influencer', 'bro']",food estate gagal gak influencer bro
"Jokowi paling concern akan kelanjutan IKN. pemerintah yad hrs menjamin keberlanjutan nya. Makanya utk meyakinkan itu dia setuju Gibran cawapres. Ancaman: kl Wan Abud menang , gmn nasib IKN?",1,Jokowi paling concern akan kelanjutan IKN pemerintah yad hrs menjamin keberlanjutan nya Makanya utk meyakinkan itu dia setuju Gibran cawapres Ancaman Wan Abud menang gmn nasib IKN,jokowi paling concern akan kelanjutan ikn pemerintah yad hrs menjamin keberlanjutan nya makanya utk meyakinkan itu dia setuju gibran cawapres ancaman wan abud menang gmn nasib ikn,"['jokowi', 'paling', 'concern', 'akan', 'kelanjutan', 'ikn', 'pemerintah', 'yad', 'hrs', 'menjamin', 'keberlanjutan', 'nya', 'makanya', 'utk', 'meyakinkan', 'itu', 'dia', 'setuju', 'gibran', 'cawapres', 'ancaman', 'wan', 'abud', 'menang', 'gmn', 'nasib', 'ikn']",jokowi concern kelanjutan ikn pemerintah yad hrs menjamin keberlanjutan nya utk setuju gibran cawapres ancaman wan abud menang gmn nasib ikn
"Setuju sama IKN, penyakit proyek kita dari jaman baheula, yaitu &quot;mangkrak&quot; semoga tidak terjadi, start awal kenceng, belom di tengah udah ngos&quot;an...itu biasanya..semoga tidak yaaaa..bismillah",1,Setuju sama IKN penyakit proyek kita dari jaman baheula yaitu mangkrak semoga tidak terjadi start awal kenceng belom tengah udah ngos anitu biasanyasemoga tidak yaabismillah,setuju sama ikn penyakit proyek kita dari jaman baheula yaitu mangkrak semoga tidak terjadi start awal kenceng belom tengah udah ngos anitu biasanyasemoga tidak yaabismillah,"['setuju', 'sama', 'ikn', 'penyakit', 'proyek', 'kita', 'dari', 'jaman', 'baheula', 'yaitu', 'mangkrak', 'semoga', 'tidak', 'terjadi', 'start', 'awal', 'kenceng', 'belom', 'tengah', 'udah', 'ngos', 'anitu', 'biasanyasemoga', 'tidak', 'yaabismillah']",setuju ikn penyakit proyek jaman baheula mangkrak semoga start kenceng belom udah ngos anitu biasanyasemoga yaabismillah
454 T pembangunan IKN...itu luar biasa dan itu harus dilakukan ..karena Ibukota Yaitu Jakarta sudah Padat..Padat bangunan..padat manusianya dan tanah diperkirakan semakin turun..Jadi Pemerintahan harus di Pindahkan ketempat yang aman...454 T itu harga yang harus di keluarkan..ketimbang ratusan T dirampok para Menteri..Pejabat Pusat dan Daerah..begitu juga Proyek Mangrak seperti Candi Hambalang...uang Rakyat Indonesia dirampok orang yang tidak bertanggung jawab,1,pembangunan IKNitu luar biasa dan itu harus dilakukan karena Ibukota Yaitu Jakarta sudah PadatPadat bangunanpadat manusianya dan tanah diperkirakan semakin turunJadi Pemerintahan harus Pindahkan ketempat yang aman itu harga yang harus keluarkanketimbang ratusan dirampok para MenteriPejabat Pusat dan Daerahbegitu juga Proyek Mangrak seperti Candi Hambalanguang Rakyat Indonesia dirampok orang yang tidak bertanggung jawab,pembangunan iknitu luar biasa dan itu harus dilakukan karena ibukota yaitu jakarta sudah padatpadat bangunanpadat manusianya dan tanah diperkirakan semakin turunjadi pemerintahan harus pindahkan ketempat yang aman itu harga yang harus keluarkanketimbang ratusan dirampok para menteripejabat pusat dan daerahbegitu juga proyek mangrak seperti candi hambalanguang rakyat indonesia dirampok orang yang tidak bertanggung jawab,"['pembangunan', 'iknitu', 'luar', 'biasa', 'dan', 'itu', 'harus', 'dilakukan', 'karena', 'ibukota', 'yaitu', 'jakarta', 'sudah', 'padatpadat', 'bangunanpadat', 'manusianya', 'dan', 'tanah', 'diperkirakan', 'semakin', 'turunjadi', 'pemerintahan', 'harus', 'pindahkan', 'ketempat', 'yang', 'aman', 'itu', 'harga', 'yang', 'harus', 'keluarkanketimbang', 'ratusan', 'dirampok', 'para', 'menteripejabat', 'pusat', 'dan', 'daerahbegitu', 'juga', 'proyek', 'mangrak', 'seperti', 'candi', 'hambalanguang', 'rakyat', 'indonesia', 'dirampok', 'orang', 'yang', 'tidak', 'bertanggung', 'jawab']",pembangunan iknitu ibukota jakarta padatpadat bangunanpadat manusianya tanah turunjadi pemerintahan pindahkan ketempat aman harga keluarkanketimbang ratusan dirampok menteripejabat pusat daerahbegitu proyek mangrak candi hambalanguang rakyat indonesia dirampok orang bertanggung
"<b>Ini opini diluar saja (cover), aslinya apa yg ada dibalik Project IKN?</b><br>Tunggu tanggal mainnya..",1,Ini opini diluar saja cover aslinya apa ada dibalik Project IKNbrTunggu tanggal mainnya,ini opini diluar saja cover aslinya apa ada dibalik project iknbrtunggu tanggal mainnya,"['ini', 'opini', 'diluar', 'saja', 'cover', 'aslinya', 'apa', 'ada', 'dibalik', 'project', 'iknbrtunggu', 'tanggal', 'mainnya']",opini diluar cover aslinya dibalik project iknbrtunggu tanggal mainnya
"Villing gue sih,ibu kota akan pindah ke jawa tengah,dan pemerintahannya jg akan berubah yg lebih amanah",1,Villing gue sihibu kota akan pindah jawa tengahdan pemerintahannya akan berubah lebih amanah,villing gue sihibu kota akan pindah jawa tengahdan pemerintahannya akan berubah lebih amanah,"['villing', 'gue', 'sihibu', 'kota', 'akan', 'pindah', 'jawa', 'tengahdan', 'pemerintahannya', 'akan', 'berubah', 'lebih', 'amanah']",villing gue sihibu kota pindah jawa tengahdan pemerintahannya berubah amanah
"Selain buat Ibukota Negara, bagi saya IKN kelak juga buat sejarah majunya peradaban suatu bangsa. Kita dan dunia mungkin tdk akan pernah tau hebatnya peradaban masa lalu bangsa kita seandainya candi Borobudur, candi Prambanan, dan candi-candi lainnya tdk pernah dibangun oleh nenek moyang kita.",1,Selain buat Ibukota Negara bagi saya IKN kelak juga buat sejarah majunya peradaban suatu bangsa Kita dan dunia mungkin tdk akan pernah tau hebatnya peradaban masa lalu bangsa kita seandainya candi Borobudur candi Prambanan dan candicandi lainnya tdk pernah dibangun oleh nenek moyang kita,selain buat ibukota negara bagi saya ikn kelak juga buat sejarah majunya peradaban suatu bangsa kita dan dunia mungkin tdk akan pernah tau hebatnya peradaban masa lalu bangsa kita seandainya candi borobudur candi prambanan dan candicandi lainnya tdk pernah dibangun oleh nenek moyang kita,"['selain', 'buat', 'ibukota', 'negara', 'bagi', 'saya', 'ikn', 'kelak', 'juga', 'buat', 'sejarah', 'majunya', 'peradaban', 'suatu', 'bangsa', 'kita', 'dan', 'dunia', 'mungkin', 'tdk', 'akan', 'pernah', 'tau', 'hebatnya', 'peradaban', 'masa', 'lalu', 'bangsa', 'kita', 'seandainya', 'candi', 'borobudur', 'candi', 'prambanan', 'dan', 'candicandi', 'lainnya', 'tdk', 'pernah', 'dibangun', 'oleh', 'nenek', 'moyang', 'kita']",ibukota negara ikn kelak sejarah majunya peradaban bangsa dunia tdk tau hebatnya peradaban bangsa seandainya candi borobudur candi prambanan candicandi tdk dibangun nenek moyang
2045 ekonomi kt jd hebat...hei bung dg htang  negara,1,ekonomi hebathei bung htang negara,ekonomi hebathei bung htang negara,"['ekonomi', 'hebathei', 'bung', 'htang', 'negara']",ekonomi hebathei htang negara
Sejarah proyek2 besar d negri ini pasti akan ad trsangka korupsi<br><br>Silahkan cek klo g prcaya <br>Apalagi ntar berganti rezim bakal bnyak ni jd trsangka 😂,0,Sejarah proyek besar negri ini pasti akan trsangka korupsibrbrSilahkan cek klo prcaya brApalagi ntar berganti rezim bakal bnyak trsangka,sejarah proyek besar negri ini pasti akan trsangka korupsibrbrsilahkan cek klo prcaya brapalagi ntar berganti rezim bakal bnyak trsangka,"['sejarah', 'proyek', 'besar', 'negri', 'ini', 'pasti', 'akan', 'trsangka', 'korupsibrbrsilahkan', 'cek', 'klo', 'prcaya', 'brapalagi', 'ntar', 'berganti', 'rezim', 'bakal', 'bnyak', 'trsangka']",sejarah proyek negri trsangka korupsibrbrsilahkan cek klo prcaya brapalagi ntar berganti rezim bnyak trsangka
Pulau Kalimantan untuk politik sumatra untuk industri jawa untuk budaya behh ❤❤❤,0,Pulau Kalimantan untuk politik sumatra untuk industri jawa untuk budaya behh,pulau kalimantan untuk politik sumatra untuk industri jawa untuk budaya behh,"['pulau', 'kalimantan', 'untuk', 'politik', 'sumatra', 'untuk', 'industri', 'jawa', 'untuk', 'budaya', 'behh']",pulau kalimantan politik sumatra industri jawa budaya behh
Yg menolak ikn sebenarnya bukan karna dibangunnya ikn tapi karna pembangunanya yg terkesan dipaksakan harusnya proyek dengan dana jumbo gitu dibangun dengan cara estapet karna indonesia bukan hanya ikn saking dipaksakannya sampai2 uu ikn   direfisi hingga inpestor diberi konsesi hingga 200 tahun kalao ga salah,1,menolak ikn sebenarnya bukan karna dibangunnya ikn tapi karna pembangunanya terkesan dipaksakan harusnya proyek dengan dana jumbo gitu dibangun dengan cara estapet karna indonesia bukan hanya ikn saking dipaksakannya sampai ikn direfisi hingga inpestor diberi konsesi hingga tahun kalao salah,menolak ikn sebenarnya bukan karna dibangunnya ikn tapi karna pembangunanya terkesan dipaksakan harusnya proyek dengan dana jumbo gitu dibangun dengan cara estapet karna indonesia bukan hanya ikn saking dipaksakannya sampai ikn direfisi hingga inpestor diberi konsesi hingga tahun kalao salah,"['menolak', 'ikn', 'sebenarnya', 'bukan', 'karna', 'dibangunnya', 'ikn', 'tapi', 'karna', 'pembangunanya', 'terkesan', 'dipaksakan', 'harusnya', 'proyek', 'dengan', 'dana', 'jumbo', 'gitu', 'dibangun', 'dengan', 'cara', 'estapet', 'karna', 'indonesia', 'bukan', 'hanya', 'ikn', 'saking', 'dipaksakannya', 'sampai', 'ikn', 'direfisi', 'hingga', 'inpestor', 'diberi', 'konsesi', 'hingga', 'tahun', 'kalao', 'salah']",menolak ikn karna dibangunnya ikn karna pembangunanya terkesan dipaksakan proyek dana jumbo gitu dibangun estapet karna indonesia ikn saking dipaksakannya ikn direfisi inpestor konsesi kalao salah
"Terkaget dengan kata yg terucap dri bang Raymond.. Apakah itu? Denger kata itu, seperti terbawa kepada toleransi yg terjunjung tinggi.. Karena kita adalah saudara, kita Indonesia.. Bhineka tunggal ika.. Salam hebat untukmu bang Raymond🎉",1,Terkaget dengan kata terucap dri bang Raymond Apakah itu Denger kata itu seperti terbawa kepada toleransi terjunjung tinggi Karena kita adalah saudara kita Indonesia Bhineka tunggal ika Salam hebat untukmu bang Raymond,terkaget dengan kata terucap dri bang raymond apakah itu denger kata itu seperti terbawa kepada toleransi terjunjung tinggi karena kita adalah saudara kita indonesia bhineka tunggal ika salam hebat untukmu bang raymond,"['terkaget', 'dengan', 'kata', 'terucap', 'dri', 'bang', 'raymond', 'apakah', 'itu', 'denger', 'kata', 'itu', 'seperti', 'terbawa', 'kepada', 'toleransi', 'terjunjung', 'tinggi', 'karena', 'kita', 'adalah', 'saudara', 'kita', 'indonesia', 'bhineka', 'tunggal', 'ika', 'salam', 'hebat', 'untukmu', 'bang', 'raymond']",terkaget terucap dri bang raymond denger terbawa toleransi terjunjung saudara indonesia bhineka tunggal ika salam hebat untukmu bang raymond
"400 trilyun buat bangun IKN sih murah banget dari pada biaya untuk akomodir pandemi sebesar Rp 1.600 triliun. <br>yang mana duit pandemi sebanyak itu, rakyatnya masih beli sendiri buat sekedar cari masker. <br>ga tahu tuh. kok ga ada audit terkait dana covid kemaren. :D<br><br>CUAAKKKSS",1,trilyun buat bangun IKN sih murah banget dari pada biaya untuk akomodir pandemi sebesar triliun bryang mana duit pandemi sebanyak itu rakyatnya masih beli sendiri buat sekedar cari masker brga tahu tuh kok ada audit terkait dana covid kemaren brbrCUAAKKSS,trilyun buat bangun ikn sih murah banget dari pada biaya untuk akomodir pandemi sebesar triliun bryang mana duit pandemi sebanyak itu rakyatnya masih beli sendiri buat sekedar cari masker brga tahu tuh kok ada audit terkait dana covid kemaren brbrcuaakkss,"['trilyun', 'buat', 'bangun', 'ikn', 'sih', 'murah', 'banget', 'dari', 'pada', 'biaya', 'untuk', 'akomodir', 'pandemi', 'sebesar', 'triliun', 'bryang', 'mana', 'duit', 'pandemi', 'sebanyak', 'itu', 'rakyatnya', 'masih', 'beli', 'sendiri', 'buat', 'sekedar', 'cari', 'masker', 'brga', 'tahu', 'tuh', 'kok', 'ada', 'audit', 'terkait', 'dana', 'covid', 'kemaren', 'brbrcuaakkss']",trilyun bangun ikn sih murah banget biaya akomodir pandemi triliun bryang duit pandemi rakyatnya beli sekedar cari masker brga tuh audit terkait dana covid kemaren brbrcuaakkss
"Populasi P.Jawa adalah 154,34 juta jiwa = 56% penduduk Indonesia ada di P. Jawa, P. Jawa sudah over populated, jalan satu satunya adalah IKN atau pindah ibukota, apapun yang over banyak resikonya.....salah satunya adalah macet, meningkatnya stress, dll......Bagaimana kelanjutan P.Jawa......P. Jawa bisa menjadi pulau industri down stream, manufacture......berbagai macam industri bisa ada di P.Jawa kekuatannya ada pada SDM, sedangkan pulau lain bisa menjadi pulau industri pertanian, peternakan, perikanan, agrikulture  dll.......",1,Populasi Jawa adalah juta jiwa penduduk Indonesia ada Jawa Jawa sudah over populated jalan satu satunya adalah IKN atau pindah ibukota apapun yang over banyak resikonyasalah satunya adalah macet meningkatnya stress dllBagaimana kelanjutan Jawa Jawa bisa menjadi pulau industri down stream manufactureberbagai macam industri bisa ada Jawa kekuatannya ada pada SDM sedangkan pulau lain bisa menjadi pulau industri pertanian peternakan perikanan agrikulture dll,populasi jawa adalah juta jiwa penduduk indonesia ada jawa jawa sudah over populated jalan satu satunya adalah ikn atau pindah ibukota apapun yang over banyak resikonyasalah satunya adalah macet meningkatnya stress dllbagaimana kelanjutan jawa jawa bisa menjadi pulau industri down stream manufactureberbagai macam industri bisa ada jawa kekuatannya ada pada sdm sedangkan pulau lain bisa menjadi pulau industri pertanian peternakan perikanan agrikulture dll,"['populasi', 'jawa', 'adalah', 'juta', 'jiwa', 'penduduk', 'indonesia', 'ada', 'jawa', 'jawa', 'sudah', 'over', 'populated', 'jalan', 'satu', 'satunya', 'adalah', 'ikn', 'atau', 'pindah', 'ibukota', 'apapun', 'yang', 'over', 'banyak', 'resikonyasalah', 'satunya', 'adalah', 'macet', 'meningkatnya', 'stress', 'dllbagaimana', 'kelanjutan', 'jawa', 'jawa', 'bisa', 'menjadi', 'pulau', 'industri', 'down', 'stream', 'manufactureberbagai', 'macam', 'industri', 'bisa', 'ada', 'jawa', 'kekuatannya', 'ada', 'pada', 'sdm', 'sedangkan', 'pulau', 'lain', 'bisa', 'menjadi', 'pulau', 'industri', 'pertanian', 'peternakan', 'perikanan', 'agrikulture', 'dll']",populasi jawa juta jiwa penduduk indonesia jawa jawa over populated jalan satunya ikn pindah ibukota apapun over resikonyasalah satunya macet meningkatnya stress dllbagaimana kelanjutan jawa jawa pulau industri down stream manufactureberbagai industri jawa kekuatannya sdm pulau pulau industri pertanian peternakan perikanan agrikulture dll
"Terserah buat apa,,,jika suka baik2lah,jk tak senang jelek2kanlah,,,, toh semua demi  Indonesia Maju,,,,dah banyak yg tahu alasan2,,,,,semua  ada plus nya,,,",1,Terserah buat apajika suka baiklahjk tak senang jelekkanlah toh semua demi Indonesia Majudah banyak tahu alasansemua ada plus nya,terserah buat apajika suka baiklahjk tak senang jelekkanlah toh semua demi indonesia majudah banyak tahu alasansemua ada plus nya,"['terserah', 'buat', 'apajika', 'suka', 'baiklahjk', 'tak', 'senang', 'jelekkanlah', 'toh', 'semua', 'demi', 'indonesia', 'majudah', 'banyak', 'tahu', 'alasansemua', 'ada', 'plus', 'nya']",terserah apajika suka baiklahjk senang jelekkanlah indonesia majudah alasansemua plus nya
"Mr. Raymond, secara konsep saya setuju 100% terkait IKN ini.",1,Raymond secara konsep saya setuju terkait IKN ini,raymond secara konsep saya setuju terkait ikn ini,"['raymond', 'secara', 'konsep', 'saya', 'setuju', 'terkait', 'ikn', 'ini']",raymond konsep setuju terkait ikn
"Saya sendiri, yg bolak balik. Samarinda Balikpapan, Yang namanya IKN, ga ngaruh dengan rakyat kecil.",1,Saya sendiri bolak balik Samarinda Balikpapan Yang namanya IKN ngaruh dengan rakyat kecil,saya sendiri bolak balik samarinda balikpapan yang namanya ikn ngaruh dengan rakyat kecil,"['saya', 'sendiri', 'bolak', 'balik', 'samarinda', 'balikpapan', 'yang', 'namanya', 'ikn', 'ngaruh', 'dengan', 'rakyat', 'kecil']",bolak samarinda balikpapan namanya ikn ngaruh rakyat
"Jokowi,,, jokowi,,, <br>Rakyat lagi susah<br>Kok buang buang uang si,,, <br>Hancurkan dinasihati politik",0,Jokowi jokowi brRakyat lagi susahbrKok buang buang uang brHancurkan dinasihati politik,jokowi jokowi brrakyat lagi susahbrkok buang buang uang brhancurkan dinasihati politik,"['jokowi', 'jokowi', 'brrakyat', 'lagi', 'susahbrkok', 'buang', 'buang', 'uang', 'brhancurkan', 'dinasihati', 'politik']",jokowi jokowi brrakyat susahbrkok buang buang uang brhancurkan dinasihati politik
"Indonesia jadi perhatian dunia krn indonesia mempunyai kekayaan alam yg berlimpah.. Makanya jd rebutan dari negara luar. Negara kita jgn mau dijadikan objek negara lain. Saya tdk setuju ikn dilanjutkan krn ikn hanya memanjakan para investor setelah ikn dibangun lama kelamaan negara ini kehilangan wilayah dan juga kekuasaannya, sebab investor diberi izin tinggal sampai 150 thn, gila ini itu berarti 3 generasi, klu demikian artinya mrk sdh mengusai wilayah nkri.  Disamping itu juga pemerintah sdh mulai dicampuri oleh pendatang dan pada akhirnya indonesia bernasib sama dgn singapura, dimana singapura adalah tanah melayu, tetapi yg berkuasa disana yaitu bgs pendatang seperti cina dll.sehingga marwah dan kedaulatan bgs ini terkikis habis, artinya sama saja rakyatnya dijajah oleh pendatang ini yg tidak boleh terjadi. Paham...!!!.",1,Indonesia jadi perhatian dunia krn indonesia mempunyai kekayaan alam berlimpah Makanya rebutan dari negara luar Negara kita jgn mau dijadikan objek negara lain Saya tdk setuju ikn dilanjutkan krn ikn hanya memanjakan para investor setelah ikn dibangun lama kelamaan negara ini kehilangan wilayah dan juga kekuasaannya sebab investor diberi izin tinggal sampai thn gila ini itu berarti generasi klu demikian artinya mrk sdh mengusai wilayah nkri Disamping itu juga pemerintah sdh mulai dicampuri oleh pendatang dan pada akhirnya indonesia bernasib sama dgn singapura dimana singapura adalah tanah melayu tetapi berkuasa disana yaitu bgs pendatang seperti cina dllsehingga marwah dan kedaulatan bgs ini terkikis habis artinya sama saja rakyatnya dijajah oleh pendatang ini tidak boleh terjadi Paham,indonesia jadi perhatian dunia krn indonesia mempunyai kekayaan alam berlimpah makanya rebutan dari negara luar negara kita jgn mau dijadikan objek negara lain saya tdk setuju ikn dilanjutkan krn ikn hanya memanjakan para investor setelah ikn dibangun lama kelamaan negara ini kehilangan wilayah dan juga kekuasaannya sebab investor diberi izin tinggal sampai thn gila ini itu berarti generasi klu demikian artinya mrk sdh mengusai wilayah nkri disamping itu juga pemerintah sdh mulai dicampuri oleh pendatang dan pada akhirnya indonesia bernasib sama dgn singapura dimana singapura adalah tanah melayu tetapi berkuasa disana yaitu bgs pendatang seperti cina dllsehingga marwah dan kedaulatan bgs ini terkikis habis artinya sama saja rakyatnya dijajah oleh pendatang ini tidak boleh terjadi paham,"['indonesia', 'jadi', 'perhatian', 'dunia', 'krn', 'indonesia', 'mempunyai', 'kekayaan', 'alam', 'berlimpah', 'makanya', 'rebutan', 'dari', 'negara', 'luar', 'negara', 'kita', 'jgn', 'mau', 'dijadikan', 'objek', 'negara', 'lain', 'saya', 'tdk', 'setuju', 'ikn', 'dilanjutkan', 'krn', 'ikn', 'hanya', 'memanjakan', 'para', 'investor', 'setelah', 'ikn', 'dibangun', 'lama', 'kelamaan', 'negara', 'ini', 'kehilangan', 'wilayah', 'dan', 'juga', 'kekuasaannya', 'sebab', 'investor', 'diberi', 'izin', 'tinggal', 'sampai', 'thn', 'gila', 'ini', 'itu', 'berarti', 'generasi', 'klu', 'demikian', 'artinya', 'mrk', 'sdh', 'mengusai', 'wilayah', 'nkri', 'disamping', 'itu', 'juga', 'pemerintah', 'sdh', 'mulai', 'dicampuri', 'oleh', 'pendatang', 'dan', 'pada', 'akhirnya', 'indonesia', 'bernasib', 'sama', 'dgn', 'singapura', 'dimana', 'singapura', 'adalah', 'tanah', 'melayu', 'tetapi', 'berkuasa', 'disana', 'yaitu', 'bgs', 'pendatang', 'seperti', 'cina', 'dllsehingga', 'marwah', 'dan', 'kedaulatan', 'bgs', 'ini', 'terkikis', 'habis', 'artinya', 'sama', 'saja', 'rakyatnya', 'dijajah', 'oleh', 'pendatang', 'ini', 'tidak', 'boleh', 'terjadi', 'paham']",indonesia perhatian dunia krn indonesia kekayaan alam berlimpah rebutan negara negara jgn dijadikan objek negara tdk setuju ikn dilanjutkan krn ikn memanjakan investor ikn dibangun negara kehilangan wilayah kekuasaannya investor izin tinggal thn gila generasi klu mrk sdh mengusai wilayah nkri disamping pemerintah sdh dicampuri pendatang indonesia bernasib dgn singapura dimana singapura tanah melayu berkuasa disana bgs pendatang cina dllsehingga marwah kedaulatan bgs terkikis habis rakyatnya dijajah pendatang paham
