komentar,label
IKN NUSANTARA UNTUK APA...JAWABNYA MUTAR MUTAR SAMPEAN.....??? jokowi sudah ambil DP INVESTASI SINGAPORE.....ditambah AMBIL KAS NEGARA  tETETEK tRILIUN......JANGAN ADA KKN OON LU.......DP PENGUSAHA PERWAKILAN SINGAPURE SUDAH DITANGAN JOKOWI..(ya KKN lah itu sogok menyogok).JADI MAU GAK MAU JOKOWI HARUS PAKSA ITU IKN JADIIN SEBELUM DIA LEPAS.....MEMANG PENERUS TIDAK AKAN MELANJUTKAN.....???? NGOTREK SEDIKITPUN TIDAK BERANI... KENAPA.....?. nanti dianggap tidak bertanggung jawab.....serah terima aja kasi amanah......ini saya kerja dan selesai presiden batas disini IKN tinggal dilanjutkan.....Itu dananya silakan di audit......itu investasi DP yang sudah diambil...silakan juga di Audit....kan beres gak kelihatan seperti manusia ambisius...kan tinggal 1 tahun lagi jadi mantan....? betul......jadi ada UDANG DIBALIK BATU ITU namanya...memaksakan sedangkan tenaga napas tinggal di ujung....,0
"Tonton videonya dgn hati yg bersih, jangan nonton dgn penuh kebencian..",1
bukan hny hati tapi mencerdaskan....menawarkan warga singapore untuk beli tanah di sana itu tindakan bersih..?. Hutan tetap Hutan itu lebih baik...dari pada hutan menjadi imgrasi dari negara lain itu kan udah jual diri namanya.,1
"Keadilan sosial bagi seluruh rakyat Indonesia,,, impian dan masa depan Indonesia",1
Kedamaian serta di iringi kekuatan,1
Cuma 01 yang Anti IKN.<br>Tanda buat orang-orang yang berpikir.,1
"nanti setelah semua selesai.....baru wow..ternyata ...luar basaa.. sambil garuk2 kepala....emang TOP indonesia,,,,,bravo pak jokowi u the best....and i love ..........makasih juga buat mase yg review IKN SELALU UPDATE BIAR SEMUA ORANG TAHU..dan nantinya akan bangga dgn IKN... siapa kita INDONESIA..... SALAM buat semuanya",1
"Saya pernah kerja di IKN selama 3 bulan,tapi mirisnya banyak yang gak di bayar sama mandor nya ,rata2 orang yang kerja di IKN ,1 bulan ganti  orang 1 bulan mesti ada yang ganti , Kebanyakan gak dapat duit,😢 gonta ganti buruh kasar , kebanyakan uang  gajian lambat ,terus lari pulang ,terus ganti lagi orang baru kaya kerja bakti aja gak dapat duit 😢 tapi hanya buruh kasar yang merasakan nya",0
"Saya setuju IKN sejak ada tagar 2045 Indonesia EMAS. Saya lgsg kepikiran 30-50 tahun kedepan Indonesia mau ngapain aja. Alhamdulillah saya mendukung Pak PRABOWO Dan menang, karena hanya beliau yg secara JELAS menyuarakan akan Melanjutkan IKN. yakali udah buang2 waktu, tenaga Dan anggaran IKN malah mangkrak gara2 ganti Presiden.",1
"Ingat banget waktu pakde masih jd gubernur DKI, kala itu tahap awal pembangunan MRT, betapa banyak yg nyinyir, ada beberapa yg saya kenal ikut nyinyir, tapi kemudian ketika proyek itu selesai di masa gubernur selanjutnya, kemudian menjadi objek yg dipuja-puji. Sekarang saya cuma tandai aja orang2 yg nyinyirin ikn, kita lihat aja nanti dimasa depan, apakah mereka akan berbalik?",1
Lanjutkan wahai para Pemimpin hal2 yg positif demi INDONESIA..  buat merata itu akan lebih baik di masa depan..🙏👍👍,1
"USUL kpd Pak PRESIDEN JOKOWI,..Apakah tdk sebaikx SUKU DAYAK itu DIHABISI/DIBINASAKAN saja dulu, baru PINDAH/BANGUN IKN DI KALTIM??,.Sbab jika mreka tak dihabisi, maka mrekalah yg akan MEMBUNUH DG MEMENGGAL KEPALA WARGA/PENDUDUK/PENDATANG MADURA JAWA SUNDA BUGIS MKSR PADANG BANJAR DLL yg akan BERTUGAS, BEKERJA &amp; TINGGAL DI IKN nnti,.sperti yg telah mreka LAKUKAN pada TRAGEDY SAMPIT-PALANGKARAYA KALTENG thn 2001 lalu,..Demikian Pak PRESIDEN,..AMEN TKS TYM",0
Ikn mnciptakan banyak lapangan pekerjaan itu yg saya suka,1
Banyak hal lain yg musti prioritas....tp terbengkalai.. trus anggaran defisit,0
"Bangun dulu pendidikan , pangan murah dan kesehatan yg modern ...",1
Ah buat apa ada IKN karena banyak gempa mungkin karena Program IKN Ibukota negara nusantara dipindahkan Kalimantan karena gempa Sumenep dan banjir longsor,0
"hei jakarta akan tenggelam di tahun 2030,jadi pemerintah memindahkan ibu kota di nusantara",1
dari pada uangnya njamur ya buat mbangun aja  masak di rentenirkan..nggak level lah buat indonesia  habis ribuan triliun pun nggak masalah  klo uangnya habis nanti tuhan juga kasih lagi...,1
"saya sebagai rakyat biasa ijin kasih pendapat nih<br><br>1. (satu) tolong permudah semisal ada orang luar kalimantan mau beli tanah di IKN <br><br>karna harga sekarang pasti setinggi langit untuk area IKN,,,belum urus notaris, permainan maklar tanah, dll,,,,lalu cara kita bantu IKN untuk tambah rame wajib peran pemerintah hadir disini<br>(tolong jangan bilang ini tidak mungkin) karna nyatanya presiden soeharto bagi bagi gratis tanah dan  logistik dengan kebijakan TRANSMIGRASI<br><br><br>2. SAYA MAU BUKA WARUNG MAKAN dan hidup di IKN<br>nasi rames 10-20rbu an,,,(semoga ramai)<br><br><br><br><br>ya memang sesimpel itu salah satu impian saya,,,,",1
"Ancaman utama IKN ga jalan itu, PNS ga mau pindah. Cuma bikin kantor &quot;perwakilan&quot;.",0
IKN jika tidak di dukung rakyat ngga bisa jadi. Atau mangkrak.,0
Yg tidak pro ikn brati mreka yg berpikir primitif dan gak pernah ingin maju.,1
IKN sdh terbangun...saya senang IKN jalan dan terwujud krn saya tinggal di KALIMANTAN,1
Percaya bang Allah SWT selalu melindungi bangsa Indonesia in syaa Allah pemimpin bangsa Indonesia seperti Pak Jokowi minimal. Maksimal lebih hebat dari Pak Jokowi. Yaitu Gibran putra Hayam Wuruk Nusantara,1
Negara tetangga pasti ketar ketir di dekat perbatasannya ada ibukota indonesia,1
Ikn keren ❤,1
karna indonesia pny k bodohan pimpinan.knapa ga d olah dngan sendiri contoh.lahan emas sm amerika krj sm kan ada batas wkt..ini k enakan d kontrak ga d olah sendiri.rakyat makmur klo d olah sendiri,0
"Kapan lagi kita menikmati kemerdeka,an yg sesungguhnya berapo ikan.",0
"Aku gak pro siapa siapa bang, tapi pernah aku dapat kata kata ini dari orang diluar indoesia &quot; tak sepenuhnya aungan, taring dan cakar itu digunakan untuk bertarung &quot; tapi wibawa ada disitu.",1
"Selama ini istana presiden yg di tempati,itu peninggalan Belanda,,,,kan malu,,,kita dak bisa buat istana....",1
"Jalan tol, IKN... Itu sudah program presiden terdahulu broo...di jaman pak jokowi saja baru dieksekusi...",1
"Setuju ikn,,,masak bangsa sebesar indonesia ibukota aja warisan kolonial,,, yo malu dongggggg",1
SELAMAT MASYARAKAT KALIMANTAN.<br>IKN ADALAH SYMBOL AKAN BANYAK SOSOK PEMIMPIN DARI KALIMANTAN UNTUK INDONESIA KE DEPAN...,1
Saya akan banggakan Masyarakat yang hidup makmur jika Indonesia adalah no 1,1
Saya menunggu hilirisasi untuk kemandirian bangsa indonesia,1
Semoga  IKN terlaksankan amiin.,1
"GILA SIH EMANG,IBU KOTA DI BANGUN SAMA ORANG TUKANG KAYU LOH,SALUTTTTTT GW !!",1
"Setuju klo ibukota pindah?krn  jakarta dah banjir,macet,dah terlalu padat?bahkan ada yg bilang jakarta mau tengelam?",1
"Ketika IKN GAGAL investasi sulit percaya lagi ke indonesia <br>Akan tetapi kalo IKN BERHASIL BANYAK INVESTASI MASUK , BERBISNIS= KEPERCAYAAN",1
"IKN adalah simbol kebanggaan kita sebagai bangsa Indonesia , semoga cepat selasai Amiin 🙏🙏",1
"Kalau yg nggak suka Indonesia menjadi semakin maju, biasaya menolak IKN",1
"Gw sih mikirnya malah pembangunan ikn ini buat jual tanah sih kedepannya.. ibu kota pindah otomatis pusat negara juga pindah dan pastinya pusat keramain pindah juga.. <br><br>mulai tuh pembangunan besar&quot;an di kalimantan. Misalnya pembangunan perumahan elit, gedung&quot; tinggi, pembangunan jalan, dll.<br><br>Apa yakin hutannya masih terjaga setelah puluhan tahun mendatang atau justru jadi gedung pencakar langit? Tanah diolah orang asing, bayar pajak ke pemerintah dan cuan buat pemerintah.. terus rakyatnya?<br><br>Sebenarnya sih bagus agar pembangun di Indonesia merata bukan cuma jawa saja yg di bangun dan yg lain di anak tirikan. Tapi Harus merelakan hutan jadi perkotaan.. kayak di jakarta yg dulunya masih asri sekarang penuh polusi.",0
"Indonesia mau kota pemerintahan dan kota ekonomi nya pisah. IKN kota pemerintahan, kota perekonomian di Jakarta. Soo aku setuju indonesia seperti inii",1
DA SELAMAT PADA JASA JASA PAHLAWAN DAN PEJUANG KITA  UNTUK NEGARA KITA TERCINTA YAITU : NEGARA INDONESIA ...!<br><br>SEMOGA PARA ARWAH  DI TERIMA OLEH ALLAH.SWT DAN KEPADA BAPAK PRESIDEN HANG SUDAH MENJALANKAN AMANAH<br>TAMANAT   PANCASILA DAN UUD 1945....! AMIN,1
Betul ..KITA BISA DI LIHAT MATA DUNIA  INDONESIA  LINTAS SETOR PERDAGANGAN .....<br><br>di kenal  dunia ...secara  sektor  perekonomian .......yang Ter penting kita tidak ada  musuh .....di dunia  sebagai sahabat dan persahabatan dan pemerataan Rayat.......<br><br>  secara  internasional salah satu ...saudara kita bukan butuh . Perang  tapi butuh pemerataan dan   ke bersaman mengangkat keamanan  dan ekonomi kerakyatan ...kerja yang tulus ....adat istiadat kita bina ....<br><br>MARI kita bina.PERSATUAN DAN  KESATUAN .....!  AGAR TIDAK ADA   RONG RONG AN DARI LUAR  DAN KALOU ADA  HABISIN BERSAMA  RAKYAT.....DARI PADA KITA DI INJAK INJAK NEGARA LUAR LEBIH BAIK MATI DI TELAN BUMI .( TERKUBUR ).. ....! ..  kita habisin bersama rakyat  karena kita negara hukum selamat BAPAK JOKOWI DAN BAPAK PRABOWO ATAS   JASA DAN  PENGABDIANNYA KEPADA BANGSA DAN NEGARA  DAN SELAMAT MENIKMATI  MASA PENSIUN DAN SELAMAT  BAPAK PRABOWO PRESIDEM 2024 <br>MELANJUTKAN  SELAMAT  MELAKSANAKAN TUGAS MULYA DEMI UNTUK RAKYAT  INDONESIA........!! AMIN <br>....,1
Sip sebagai benteng istana di mata dunia  sebagai sektoral perdagangan karena lintas ......! Dengan adat istiadat...,1
"Bnyk sultan2 di indonesia sebenernya  bs inves ke ikn jg  kan ya,,,,",1
"Sebagus bagusnya program selesaiakan sampai ke tujuan .. jgn sampai berhenti di tengah jalan. Cuma buang2 uang ,dan  utang tambah bnyk... Kalo sampe berhenti",1
Andakah dari 6 % WNI Yang Pakai Logika dan Nalar Sewaktu memilih Presiden Jokowi sebelumnya dan CaWapres dari anaknya Sekarang?,1
"Dek, coba analisa ttg konsensi sampai 190 tahun di IKN. Beberapa orang termasuk saya ingin tahu pendapat adek. 🤝",1
"Saya mengakui youtuber/influencer cerdas itu lu broo...pemikiran oramg cerdas itu kelihatan banget...jujur gua sering liat konten lu,jadi bintang tamu podcash juga cuma baru sekarang aja gua berani komen...GUA SUB LU BROO👍🏻👍🏻",1
Sebagai orang awam saya sangat mendukung program pemerintah apapun itu..... Tapi pesan saya sebagai masyarakat jangan di korupsi uang nya itu saja... Sudah bosan saya mendengar kata kata korupsi,1
"Setuju, tapi sayangnya mengenai korupsi ini seperti sudah menjadi &quot;budaya&quot; baik dari lapisan paling atas sampe lapisan paling bawah pasti ada saja yang melakukan korupsi. Perlu adanya perubahan mentalitas masyarakat secara keseluruhan ini lah tugas/ PR kita semua agar kelak anak cucu kita mempunyai mentalitas yang kuat sehingga &quot;budaya&quot; yang buruk ini tidak terjadi.",1
"Rakyat banyak yang susah, beras mahal, bansos antri hutang negara bertumpuk. Kereta cepat ikn hasil ngutang. Kacau dah.",1
Yang penting habitat flora dan fauna tetap terjaga dengan baik,1
Ibukota di jakarta dan istana negara akan tenggelam 😂,1
selamat dan sukses untuk pak jokowi.dan keluarga....untuk memimpin bangsa ini....bersama gibran.....,1
"Konsep IKN bagus sangt, di rncang oleh arsitek. tpi krang  efisiensi dlam pelaksanaan. krna bentuk berkelok2 ..ayolah bpak2 arsitek  fikirkan jga efisiensi nya karena klo belanja boros pnyelesaian  pembangunan makin lama",1
"Ikn adalah anugrah hasil mupakat banngsa kita ,taunga di saping ikn ada nengara terkaya di dunia satu daratan satupula yaitu brunai darusalam biar tau anda brooo",0
"Bener banget,orang yg dipulau Jawa merasa anak emas",1
"Belum lama CNBC INDONESIA menayangkan berita yg berjudul BIANG KEROK RESESI SEKS CHINA... dan di situ ada artikel PERINGATAN SRI MULYANI, RI BISA TEKOR 544 T DI TAHUN 2024<br>Yaaaa gak tau sih ada kaitannya atau ngga nya.",1
"Waktu masuk ke tgl 14 feb saya rada kwatir kl yg terpilih 01 bener2 hancur program IKN tapi alhamdulillah  setelah  pemilihan 02 unggul  saya senang sekali  krn program ini lanjut,... Semoga program ikn selesai  dan lancar,... Apalagi yg jadi kebanggaan  kalau bukan program ikn dan mega proyek pak jokowi yg bikin  kita rada kwartir,... Namun semua sukses dilalui... Termasuk kereta cepat... Yg tidak semua  negara diasia dpt tuntaskan proyek ini... Salut dan bangga,... Terima kasih buat admin setidaknya dgn video ini membuka... Wawasan dan Pola pikir  orang2 yg sentimen dgn ikn",0
"BUKANKAH MASALAH TERBESAR NEGARA&#39; INI ADALAH KEMISKINAN DAN KEBODOHAN,  MENGAPA MEMBANGUN IKN, BAGAIMANA DENGAN NARASI PRO RAKYAT???<br>HARGA BARANG SEKARANG PADA NAIK,<br>MULAI DARI BBM NAIK,<br>MINYAK GORENG NAIK,<br>GULA NAIK,<br>BERAS NAIK,<br>SEMUA HARGA BARANG PADA NAIK.<br>LALU UNTUK APA ADA IKN, KALAU RAKYAT UNTUK MAKAN  SAHARI -HARI HARUS<br>MENUNGGU BANSOS DARI PEMERINTAH??<br>APAKAH INI TUJUAN BERNEGARA????",1
Gue benci partai yg kemaren yg katanya ga mau lanjutin IKN you know lah siapa partai nya?,0
"Musuh IKN mungkin nyamuk hutan ganas, banyak ular, kalau orang nyinyir dah biasa kayak proyek jalan tol kemarin pada munafik semua kalau tolak jalan tol ya jangan pernah lewat situ",0
Salam santun baru gabung di channel ini.. Salam pecinta IKN.. ❤🇮🇩🇮🇩🇮🇩,1
"Yg pasti bersyukur dan Bangga sebagai Negara besar, Negara yg diperhitungkan Dunia,",1
Yg menolak IKN....jgn boleh datang..PKS..PKB.dam nasdem.dan pendukung..klu sampai datang..ga punya malu..lihat aj .orang Padang dagang kesana ga...klu msh dagang berarti urat malu udah ga ada,1
"IKN setuju, saya dari Bali tinggal di Bali berharap bisa datang ke IKN 🙏🙏🙏",1
"Ayo milenial ikut bangun Indonesia, dengan cara apapun yang engkau tau dan berbuatlah positif untuk negara Indonesia maju terus menuju Indonesia Emas 2045. Mendatang.",1
Setuju banget dengan konsep Indonesia sentris. Buka jawa sentris,1
"IKN, dibangun untuk mewujudkan wacana presiden sebelumnya ,cuma diera Jokowilah baru terlaksana, tentu kita yg sekarang belum bisa merasakan 100% manfaat IKn, yg akan merasakan nanti anak cucu kita..dan itu menjadi kebanggaan dan martabat Indonsia di mata dunia",1
"Sya heran hebuh nya menolak kberadaan ikn ,diklimantan,pdahal jaman nya orde baru ,hasil dari kalimantan yg ikut juga mmbangun jakarta kami org klimntan diam saja",1
"Madalahnya adalah tata ruang yang sangat bagus itu nanti bila suatu saat dipegang manusia yang tidak amanah bisa diacak-acak oleh cukong-cukong pemilik modal, mereka tidak peduli dengan tetek bengek tata ruang yang penting ada tempat strategis untuk buka usaha, titik!",1
"buat kenyamanan pejabat, partai dalm menikmati uang gaji dan tunjangan,,kemewahan. penuh fasilitas...kpd msyarakat kecil sory yeee...sory yeee",1
"Yang bilang  buang uang itu, otak nya. Yahudi,maunya koropsi aja",0
Saya sangat setuju pembangunan ikn  karna ini simbul kemajuan bangsa indonesia di mata dunia intr nasional ...maju trus bang,1
"Yg bilang IKN dibangun buat apa dan buang buang uang itu orang yg otaknya dangkal,dgn adanya presiden Jokowi membuat orang cerdas bin waras sangat bangga....cuma presiden yg menjabat lama ya begitu aja,dan baru Jokowi presiden yg paling berani mengabil keputusan ❤❤❤",1
IKN permasalahanya modalnya ada ga untuk lanjut sedangkan hutang negara menggunung,1
Makanya tolong pikirin lagi dalam memilih presiden. Dia yang sok sok an visi misinya perubahan mau ngerusak yang sdh dibentuk bagus oleh presiden kita sebelumnya.,1
"Hello kak..<br>Dari berita yang aku baca <br>Pembangunan IKN siapapun nanti presiden yang kepilih tahun 2024 setelah pak Jokowi tetap harus melanjutkan pembangunan IKN ini , dikarenakan Pembangunan IKN sudah terikat dengan undang2 .... Pembangunan jangka panjang ... <br>Jadi jangan khawatir ganti presiden tetap akan dilanjutkan kok...<br>Pembangunan IKN sendiri dibagi beberapa fase untuk mencapai target Indonesia 2045... selebihnya fase2 trsb bisa di cek ya",1
"Betul kak itu sudah jadi undang2, tapi mesti kita ingat kalau suatu undang2  itu bisa di cabut atau di revisi. Begitu pula dalam proses pembangunan bisa saja tidak sesuai dengan target atau harapan sehingga betul-betul dibutuhkan figur-figur yang serius dan mumpuni buat mengeksekusi dan menyelesaikan ikn.",1
Setuju banget bro. Merinding dengernya. Niat baik pak Jokowi di setujui alam semesta. 01 gagal menang cm karna niatnya buruk cem niat setan ada di alam semesta ini.,1
"bang saya ingin segera pindah ke ikn saja karena pohon.yg <a href=""http://ratusan.th/"">ratusan.th</a> akar sdhdalam menjaga  p jawa ditebang sama anis tk thu lagi gimana p jawa ini bisa ambles sedih saja  suuukur saja x",1
Membuka wawasan saya. Terima kasih...,1
"Ibarat orang buka usaha diawal selalu butuh modal, butuh uang...dan imabsnya dikemudian hari pasti baik",1
"Selama HUKUM tebang pilih, ngomong APAPUN, = TONG KOSONG alias hoax, titik.",1
Ya allah lancarkan lah progres IKN amin,1
"jika emang dampaknya bagus, saya sih setuju biar jawa juga gak padat amat. dan saya berharap ikn lanjut karena udah 30% lebih jalan. kalau mangkrak nambah utang saja bukan jadi solusi",1
IKN IKN IKN IKN IKN IKN IKN IKN IKNNNNNNNNNNNNNNNNNNNNN........!!!!!<br>JAYALAH NEGERIKU... PUNYA PRESIDEN YANG BERNYALI DAN TIDAK HANYA BERETORIKA... TAPI MENGAMBIL LANGKAH DAN TINDAKAN UNTUK MIMPI 2045 MENJADI KENYATAAN.,1
Ibukota di Kolong jembatan semanggi. Macet macet ibu kota itu tidak apa apa kata imin. Dia ingin buat 30 kota setarap jakarta.,1
"Kalo menurut gw sih mungkin yg hidupnya menengah ke atas aman2 aja tp yg menengah ke bawah gimana bro, jgn mentang2 hidup lw seneng jadi lupain orang2 yg miskin 😊",1
Bagus programnya pemerintah. Di tunggu program selanjutnya. Oh iya sekalian titip pesan kapan indo pertaniannya keren?,1
Saya udah hadir sampai gebelain jual motor buat ongkos bulaik balik hambis sebalas juta tapi saya bangga punya persiden Indonesia pa Jokowi yang terbaik semoga sukses buat IKN pasti yang menikmati nya anak cucu kita kelak Indonesia ku semakin maju terimakasih atas kunjungan nya 🙏🇮🇩🇮🇩 terimakasih,1
Kl saya bilang pembangunan ikn... Jkwi sudah mempunyai pemikiran 20tahun kedepan dibanding Anda... <br>Tp kritik itu ga papa soalnya gratis.. Tp perlu saya garis bawahi kritik itu penting soal nya tanpa adanya kritik biasanya kebablasan... <br>Jd kesimpulannya kritik adalah penyeimbang..,1
